Brand,Model,Star,Title,Date,Pros,Cons,Other,Voted_Y,Voted_N
Lenovo,T430,1,"I guess ""Grade B"" stands for Beat Up, Battered...",2017-08-07,Pros:It's a ThinkPad.,Cons:Windows 10.Horrible condition.Covered in cheap aromatic vinyl stickers.,"Other Thoughts:I did not even bother to try booting this poor abused laptop.This T430 can't be classed as grade B unless it stands for Battered. There are incredibly deep gouges in the lid ludicrously covered by a cheap plastic sticker. I surmise that someone wanted to try burning magnesium and gouged a pile of shavings from the lid.The keyboard is a mess, too. It must be truly worn to pieces as there are more cheap stickers crookedly covering many of the keys and touchpad.I want a refund. Since I am stuck with a replacement-only warranty, I just hope the next one isn't in the same awful condition.,",2,0
Lenovo,T430,5,Solid Refurb,2016-11-06,"Pros:- affordable refurb- B grade dose not diminish product use. only minor cosmetic, one or two dings and some minor screen white spots- upgrades and activation was easy- fast shipping",Cons:- battery life is good but not great. though i did not expect much more given its 5+ yeras old,,1,2
Lenovo,T430,3,"Newegg T430 Refurb,",2016-04-03,Pros:Runs great Clean! for a b grade.  Excellent price!,"Cons:Wrong battery would not charge,  Delivered with T420 battery instead of T430, A  T430 works in T420. not the other way around.Hard drive to large for hard drive compartment,  Had to pry out SHIPPED drive to replace with my own SSD.  Orig hard drive possible damaged.  T430 requires newer lower profile  hard disks.  i HAD THE lENOVO DRIVE CADDY ON HAND. shipped without it to accomodate incorrect height profileNo screws in keyboard","Other Thoughts:Called about battery,  Cust service said entire laptop need to be sent back to replace battery.  Cust service offered replacement for half of 69.00.  Seems unfair to have to pay for a battery at all.  Needed device for user and had no time to return entire laptop.  Gave user my personal battery to use with device, now my device isn.t charging.I would recommend ro others but beware of cut corners.",6,0
DELL,E7440,4,Pretty good by,2018-04-29,Pros:For the price and what we need it for will work great as an alternative work computer.  Setup was easy and the instructions were well placed. I had no problems with the setup process.,Cons:Not your gaming laptop but great for admin work. Also had a few minor scratches and kniks but this was expected being a refurbished unit,Other Thoughts:I would recommend this product to others who are looking for a solid work computer that can handle simple administrative assignments.  But not good for high-end graphics or gaming.,0,0
DELL,E7440,5,Excellent laptop for studying and working,2018-04-01,"Pros:- Good price- Run fast- Light weight, easy to carry- No hard drive noises",Cons:Minimal port assortment,,1,0
DELL,E7440,3,"It is a grade B laptop... good, and the less than good aspects",2018-02-01,Pros:LightweightWindows 10Good batteryNew keyboard,"Cons:Blocked/plugged USB portSlow (but expected, platter disk and 8G ram)","Other Thoughts:I wasn't expecting much for what I paid, but I expected everything to at least work.  When a laptop originally comes with only 2 USB ports and one has been filled with black glue (because it was inoperative), I was 50% irritated.  The description says scuffs and whatnot - nothing about lack of function or operation.  Not irritated enough to return it, but I still feel burned by the experience.  I'll avoid this reseller next time I'm in the market for a used PC.",1,0
DELL,E7440,5,Looks good so far,2018-01-22,Pros:barely looks used.  a couple of nicks.  setup was easy.  Delivered as advertised.   Nice price for a laptop for my son.,Cons:none yet,,0,0
DELL,E7440,4,Great for price point.,2018-01-15,Pros:Product arrived quickly and in better shape than anticipated. It wasn't difficulty to get it set up and I am happy with how the computer runs. This is a good value for the cost.,"Cons:There are a few minor scratches, but I expected that with a refurbished computer.",,0,0
DELL,E7440,5,Solid performer - good battery life,2018-01-07,"Pros:-good balance of weight, price, responsive keyboard-My first unit had defect and via RMA was replaced FAST with identical unit-Nicely imaged with fresh fully licensed Win10.-unlike some used/refurb  machines the battery had good cycle life and duration",Cons:-no issues,Other Thoughts:-no issues,0,0
DELL,E7440,5,"Works like NEW, great price!",2017-12-05,"Pros:Laptop arrived very clean without any scratches. I prefer Dell Latitude laptops and this Ultra Book is nice and quiet. The speed is good, everything has worked. As for this model, it's very quiet and light, so good for those who pack these things around. You'd want to get a docking station for a permanent desk setup.Shopping around, I've seen this laptop sell for more out there...","Cons:It's a used laptop so I am evaluating the used aspect, not the actual model itself which is fine.  The refurbisher, Joy Systems, seems well organized and someone who would stand behind their product.",Other Thoughts:The model I recommend. The refurbisher I recommend.,1,0
HP,745 G2,1,Not worth a cr**p,2018-12-26,Pros:nothing good to say!,Cons:Came with no OS as advertised!!Couldn't boot from the 128 GB SSD that was suppose to be loaded.,Other Thoughts:NO NO and NOOOOO!,0,0
HP,745 G2,4,great deal,2018-12-03,Pros:-great laptop considering the price.-screen size is perfect-smart card reader works great for military folks. no setup required.,Cons:-laptop arrived with a loose hinge so I had to fix that. it involved taking the entire thing apart to tighten a couple screws. presumably they were loosened during the refurbishing process.- laptop arrived with a layer of dust on it so an immediate cleaning was required.- this laptop doesn't have a backlit keyboard although it is option for this model. I found one online for 20 bucks.,,0,0
HP,745 G2,4,"Battery acts strange when charging, also a wifi driver issue",2018-11-11,"Pros:-Other than the cons, the laptop was delivered intact and worked as expected.","Cons:-The battery will not charge all the time. It says ""Plugged in, not charging"" most of the time.UPDATE: The battery charges when it wants to. cable is fine. I don't get it, really. Possibly a Windows 10 thing.-The wifi connection is slower than other devices. Driver is up to date.","Other Thoughts:-The ""Grade B"" status likely describes the very tiny vertical scratch lines on the screen, which is not as bad as I was expecting.-The body and keyboard of the computer are absolutely fine.",0,0
HP,745 G2,5,Great buy!,2018-10-18,"Pros:The unit I got is in very good condition, and the 8Gb ram is using only one of the two slots, which surprised me. The battery seems good, and the units design allows for easy replacement. Overall very good,p. The AMD proc performance is very good, I get a full fledged ultra for the price of a Chromebook","Cons:Battery life has not been tested yet, i will see...",,0,0
HP,745 G2,3,Refurbisher of mine was a problem,2018-10-06,"Pros:Great hardware despite minor battery issuesIncredible cost/quality ratio for hardwarearrived in no time, as usualWindows 10 Pro is significantly better than Home","Cons:Would like to know who ""refurbished"" this thing. Came loaded with malware and a compromised bios. While these were relatively easy to fix, it was quite time consuming.Needed quite a bit of physical cleaning, as well. Keyboard, screen, and touchpad were particularly dirty. Strange, greasy fingerprint marks obscured a few keys, but Lysol wipes got things looking right again -note: do NOT use any kind of heavy-duty disinfectant wipe on any screen! That should be obvious, but there's a first time for everything.Battery currently works but has intermittent issues charging and reporting its status to Windows 10Refurbished License key partially obscured by another sticker. impossible to determine its legitimacy and will never be able to re-enter it on this machine","Other Thoughts:Even assuming I will need a replacement battery sometime soon -about $35usd at various places- this remains an extremely good deal if you are willing to put in a little effort. I doubt all of these came from my refurbisher, as no other security complaints were in the reviews at time of my purchase. Even so, the steps I used to fix mine are easy to find online and fairly easy to follow, just a little time-consuming.Basically, it is a good idea to update/replace the bios and reload the os on any used computer you buy, and we simply are going to have to start treating every computer we buy now as used, regardless of its condition or where we bought it. The modern security environment renders anything short of that as simple negligence.Bottom line: 5 eggs for hardware quality and -2 eggs for bad behavior of the outfit that refurbished mine. Worth a shot",0,0
HP,745 G2,1,Came with a dead battery,2018-08-11,"Pros:Set up was fast and it worked well as long as it was plugged in.  The battery would not charge, so the machine was useless as a laptop.  I returned it twice, same problem.",Cons:Non chargeable battery,"Other Thoughts:sorry, not recommended",2,0
HP,745 G2,5,Nice computer: I LIKE it,2018-05-20,"Pros:shipping was good, arrived as expected. This laptop doesn't have a nick or scratch anywhere. Setup was easy and quick, everything appears to be working, I am using a USB mouse and at 79years, I'm far from a technophile and this laptop does everything I wanted it to do","Cons:I expected a little longer battery life, I don't think I got one hour for my first session but that is really not a problem. I have nothing negative to say about this computes","Other Thoughts:Yes i would recommend a refurbished computer.  I've had good luck with two iPhones, a desktop and now this laptop",1,0
Lenovo,B5030,1,Piece of junk,2015-09-06,Pros:none,"Cons:Will be shipping this unit back for warranty repair for the third time. Screen failure the first time, second time hard drive failure and screen failure again this time. Customer support is ok .. but shouldn't need to use it 3 times !!!!  And they tried to make me ship it back on my dime. Not happening.  If I could get my money back I would.  Stay away from this unit.",,0,0
Lenovo,B5030,5,Works Great,2015-08-20,"Pros:It does everything it says it does.  I bought it for school and surfing (researching) on the internet.Touchscreen, keyboard, software everything has been working for 6 months without any hiccup at all.Highly recommend this product to any student or average computer user.   (I don't game with it, just school and normal home use)",Cons:The current price is more than 2 Ben Franklins higher than I paid here on Newegg last February.  Strange that back to school pricing has caused it to go up this high.,,0,0
Lenovo,B5030,5,Great computer!,2015-02-28,"Pros:Great price, trusted brand, lightweight, nice speed, does everything I need it to from running a spreadsheet to playing games!","Cons:Touchpad is particularly touchy, I added a wireless mouse for game play.",,0,0
Lenovo,B5030,2,"Fine laptop, frustrating support",2015-02-14,"Pros:Sleek design, does what a computer should.  Touch screen is fun, except when the kids are around.","Cons:After about 35 days of ownership, the left mouse button sticks in the ""clicked"" position  and the track pad operates erratically.","Other Thoughts:I called Lenovo's support line.  They told me that I would have to pay to have it shipped to a service center where they would determine whether the problem was covered under warranty.  If it was, they would repair it within a week--if they had the parts available, without parts available, it would be longer.  He was clearly trying to dissuade me from pursuing that route.  But, they said, New Egg might exchange it for me, so they suggested I try that route first.  I was not impressed and told them that seemed like bad form.  The service rep told me that if New Egg was unable to make the exchange, then he might be able to get authorization to pay for shipping both ways, but that I'd need to call back to see if he could do that.  I'm over New Egg's exchange time limit, so now I get to call Lenovo again.  I will not be buying another lenovo computer.",1,0
Lenovo,B5030,2,Windows 8.1 is inferior,2015-02-08,"Pros:fast, light and good battery life",Cons:Windows 8 is very sub par. Selecting a window from pinned windows or alt tab is broken badly.,,0,6
Lenovo,B5030,4,Who knew ? You did.,2015-01-19,"Pros:Very reliable manufacturer with a strong pedigree.Excellent battery time--fast enough,both in clockspeed and what have you. Feels substantial,keyboard easy,touchscreen versatile. Has Webcam,mic,USB 3 (one) with two USB 2.0 ports, apparently the Wifi not bad at all,Bluetooth, Ethernet (naturally)-Fast shipping. Unless you are doing high end Video ed or gaming this should factor on your list-no jive. Be sure to run a system restore or image-you wont need it but just in case.(Useful to have as this does,DVDRW.)Excellent value.","Cons:Little bit of bloatware, but after running freeware IoBit Uninstaller no probs still much storage and much to recommend.",Other Thoughts:One can spend twice as much elsewhere and not be satisfied. Check out this unit.,1,0
ASUS,UX533FD-DH74,1,,2019-03-20,"Pros:Other then the good look, this laptop is nothing.","Cons:This computer is a piece of garbage and ASUS warranty on it is a joke. Here is the reason, I used mine for 2 - 3 weeks after buying it brand new and the power went completely dead. I sent it to ASUS, they kept it for a month and said it couldn't be repair because the were no parts available so they sent me a refurbished one as a replacement.As a military veteran, I felt cheated and rob of something that I really needed for school. All my information I had on the dead computer were kept by ASUS. I will be reaching to the VA out reach team to further up on this issue with ASUS. To add to that, I will also be sending the refurbished one back and have them send me the damage computer.ASUS (USCYK21260) - Waiting for Material/Parts to Proceed with Repaire_service@asus.comFri, Feb 22, 2:50 AMto me***This is an automated message - please do not reply directly to this email***Hello Moses Ntow ,Your product is currently waiting on materials/parts to proceed with repairs. These items have been ordered, and repairs will resume once the materials/parts have been received.You may click here to check the status by using the RMA number only (please make sure there is no space after the last digit if you are using copy and paste).Rma No:USCYK21260Serial Number: JAN0CV11S110438Product Model: UX533FD-DH74You are more than welcome to visit our Asus support website: http://www.asus.com/us/supportIf you continue to experience issues in the future, please do not hesitate to contact us.Best Regards,ASUS Product SupportEmail Us || Chat with Us",,1,0
ASUS,UX533FD-DH74,2,i expect more. this should be a 5 star purchase but..,2019-03-08,"Pros:screen  has great quality, lightweight, fast","Cons:screen clarity is  good, but too dark at times. you can play with certain system display settings to make it brighter but kind of a hassle. the real issue is the track pad. it randomly decides to stick and the mouse pointer will be stuck. very frequently, every 5 mins or so of use. the screen issue isnt that big of the deal but the trackpad issue is so annoying I have decided to return this. although it was a great deal for the specs I am still paying way too much money for this laptop to put up with this",,0,2
ASUS,UX533FD-DH74,5,"Very light, very thin, very powerful.",2019-02-10,"Pros:IPS display is off the hook for graphics, at any angle.SSD hard driver performance is 1750MB/s read and 1620MB/s write for sequential reads.USB  port is good for 434MB/s read and 335MB/s write to my external SSD.Bluetooth functions very well and is very capable.3DMark11 scores 6779 on performance mode3dMark Night raid scores 160103DMark Vantage scores 17830PCMark Vantage scores 12302Modern Warfare 3 with all settings maxed out runs at about 120 FPS (single player so no network bog down)Portal runs at 210 FPS maxed outDiablo runs 310 FPS (Original game)Battery life is pretty good I feel, 2-3 hours gaming 6-7 at work with our software installed, and about 8 hours just streaming music.WIFI is extremely capable of any internet connection, my fastest download was 690MB is 2 Minutes and 13 Seconds.You can adjust battery to only charge to 80% or only 60% so if it is always plugged in, or plugged in most of the time your battery will not go bad any where near as fast (this is very nice)","Cons:Don't try to run OpenGL applications if you don't know how to on NVidia chipsets.Case is VERY prone to fingerprints, wish they put a coating on it to help keep it clean.It's a Laptop (sorry I'm Biased)","Other Thoughts:Not normally a Laptop person, but I could use one for work so I accepted this review Item. I am very surprised on it's performance compared to what laptops used to be compared to computers.I mean, I can actually game on it, no issues at all, and at good setting, SSD is very fast, CPU is not quite up there with my home rig with it's i7-7700K OC'd to 4.9 GHz or it's dual OC'd video cards........ But       IT     WILL    GAME         and do so fairly well.I ran this thing through every Torture test I know, even OCCT PSU for 24 hours, and it never blinked an eye. Heck I even had to reinstall windows because of the testing I did HAHA.All in all I find this Laptop acceptable in every aspect, as a Primary Gaming Computer it's not quite up to my standards, but I am an extremist I suppose. When I was in College I would have killed for a laptop like this.I'm sure I will enjoy this laptop for years to come at work, and maybe even game on it more when we are not busy.",5,1
ASUS,UX533FD-DH74,5,"ASUS ZenBook 15 Intel Whiskey Lake Core i7-8565U, 16 GB DDR4, 512 GB PCIe SSD, GTX 1050 Max-Q, IR Camera, Ultra-Slim Compact15.6"" FHD 4-Way NanoEdge, Windows 10 Laptop - UX533FD-DH74",2019-01-28,"Pros:-Built in IR camera-Intel Whiskey Lake Core i7-8565U-16 GB DDR4-512 GB PCIe SSD-GTX 1050 Max-Q-TrackpadI really like how the track pad buttons are literally part of the track pad, instead of them being beveled like most track pads.As the bevels tend to get gunk built up in them over time.-Back-lit KeyboardHonestly this should be a standard on all laptops. I'm glad asus added this feature to this laptop.-ScreenThis screen has amazing clarity, definitely the best i have seen on a laptop.Even includes a micro-fiber cloth for cleaning the finger prints on the screenand lid. Yes this whole laptop is a finger print magnet.-BatteryBetter than most laptops this size from 2018 and prior. Batteries have come a long way.-Power cordIt may sound weird but I really like this square black charging block. Very compact, Unlikethe older ones I remember.-BloatwareHonestly there was more bloatware installed by default from Microsoft than ASUS.I think all I un-installed was ASUS sync and the dropbox app that works with it.And of course all the Microsoft games that that app store pre-installs.-BiosThe Bios is no frills, But it is full UEFI. And you can boot BOOTX64.EFI from a USB devicefrom the setup menu. There is no fan controls, or anything else interesting to tweak in the bios.it is definitely bare bones on options. Or they are hidden from the end user.-EthernetI like the direction that oem's are taking with peripherals. Most of these devices can just be USB add-onsless open ports for things to get stuck in, or gunked up.-CaseYes it's a basic case, or laptop pillow case. But who cares it comes with it. And you don't have to rush outand get one right away.",Cons:-Not Windows 10 ProFor the Price point this should have come with the pro version... Just saying!,"Other Thoughts:This is newer technology being used in this laptop, Hense the price point.The build quality is solid, It doesn't feel cheap or flimsy on any part of it.Cooling system is super quiet. I cannot for the life of me even here the fans.If you are a Student or a light gamer this is a good buy. with a GTX 1050you should be able to play mobas, etc. e.g. light to med graphic games.You might be able to run some AAA games on low settings but I wouldn'ttry it while on battery.",2,0
ASUS,UX533FD-DH74,5,Great Work Laptop with Decent Gaming Capabilities,2019-01-26,"Pros:This is a medium-large, very thin laptop with a very bright, clear 1920*1080 IPS display, 16 GB RAM, 512 GB NVMe PCIe SSD, Core i7-8565U CPU, and nVidia GTX 1050 Max-Q GPU.The screen and keyboard are the best I've seen on a laptop--the bezel on the screen is very thin, looks like maybe 1/4 inch, and the keyboard has a real numeric keypad on the right side, which is wonderful for typists.For work, productivity, web browsing, and pretty much all routine tasks, this laptop is blazing fast.You can play games on it, but it's not a gaming laptop and its GPU is not the equal of its CPU or SSD.  I tested with the 2016 reboot of DOOM. On OpenGL using all Ultra settings, the game is not really playable, with framerates dropping as low as 15 fps.  All High settings raises that to 25-30, but only on Medium does the game become fluid enough to play well, with framerates in the 45-60 range. Switching to Vulkan only works for the High and below presets, as the 2 GB video RAM isn't enough for Ultra quality.  On both High and Medium quality, framerates are basically the same as with OpenGL.  Note that again, because of the 2 GB video RAM, when using Vulkan,  you have to exit the game and run it again every time you change the quality setting in Vulkan mode.The audio quality on this laptop is good.  with decent volume.  The sound is clear.  At high volume, treble response overwhelms vocal and bass range; the balance is much improved, though still of course weak on the bass side, if you pull the volume down to 50% - 75%.Battery life is very good for a laptop this thin, looks like for browsing and productivity you could have six hours or more.  Do a lot of gaming and that number comes down considerably, my testing indicates three to four hours with heavy gaming.  Still, not bad, as this is almost triple the battery life that my work-provided laptop offers.The display quality is amazing, bright and clear and without much dimming or color shift when viewed from an angle.  There are no stuck or dead pixels on the laptop display.Connectivity is good, with a MicroSD card reader, a SUB 3.1 Gen 2 Type-C / DisplayPort combo port, two USB 3.1 Gen 1 ports (USB 2 compatible), and an HDMI port, giving you two options for connecting external video.  Power and charge indicator lights are available on the right side beside the card reader.  The external power connector is also on the right side panel at the very rear.","Cons:A drive activity light would be nice--certainly not a deal-breaker.  There really aren't many other complaints I would have, except for not being a great fan of Windows 10.  I wish Microsoft would stop patterning their OS after their (now defunct) phone design, and design a GUI for a desktop operating system again.The ""case"" deserves mention. The laptop comes with a kind of slip-case cover, almost like a very thin black pillowcase, that secures with velcro.  This isn't my favorite sort of case, and has no handles or carrying straps.  Be careful when putting the laptop in the case that your grip on the laptop doesn't slip.  I recommend replacing the case with a real laptop case.","Other Thoughts:This laptop has high-end features that are appropriate for its price point.  I do wish it had a stronger GPU with more video RAM, but I doubt many people would consider buying this if they are looking primarily for a gaming laptop.This is a powerful laptop packed with the latest technology, and using it is a real pleasure.",3,0
ASUS,UX533FD-DH74,5,Sleek and Spunky,2018-12-12,"Pros:The 8565u was the main feature that sold me, boosting to 4.6, making short work of any applications.  The screen continuing all the way to the hinge gives it a sleek look making it appear as if there is no bezel on the bottom of the screen. No complaints on 16 GB of ram and 512gb SSD, should be plenty.","Cons:No major issues so far only one minor issue that the bugs me, the chassis. I am coming from an XPS 13 and the chassis on it was solid. The aluminum clam-shell design of the XPS is far superior to the plastic chassis of the Zenbook. Whenever I close my labtop and grab it to put it away, feeling the lid of my labtop flex just bugs the hell out of me.","Other Thoughts:I was torn between this or a new XPS. I was leaning towards the XPS 13 because I was familiar with them and didn't have issues before,  but the value of the Zenbook was too much to pass. I got this on sale for 1199 pre-tax, while a similar XPS 13 would have been closer to 1500.",11,0
ASUS,UX533FD-NS76,1,,2019-03-20,"Pros:Other then the good look, this laptop is nothing.","Cons:This computer is a piece of garbage and ASUS warranty on it is a joke. Here is the reason, I used mine for 2 - 3 weeks after buying it brand new and the power went completely dead. I sent it to ASUS, they kept it for a month and said it couldn't be repair because the were no parts available so they sent me a refurbished one as a replacement.As a military veteran, I felt cheated and rob of something that I really needed for school. All my information I had on the dead computer were kept by ASUS. I will be reaching to the VA out reach team to further up on this issue with ASUS. To add to that, I will also be sending the refurbished one back and have them send me the damage computer.ASUS (USCYK21260) - Waiting for Material/Parts to Proceed with Repaire_service@asus.comFri, Feb 22, 2:50 AMto me***This is an automated message - please do not reply directly to this email***Hello Moses Ntow ,Your product is currently waiting on materials/parts to proceed with repairs. These items have been ordered, and repairs will resume once the materials/parts have been received.You may click here to check the status by using the RMA number only (please make sure there is no space after the last digit if you are using copy and paste).Rma No:USCYK21260Serial Number: JAN0CV11S110438Product Model: UX533FD-DH74You are more than welcome to visit our Asus support website: http://www.asus.com/us/supportIf you continue to experience issues in the future, please do not hesitate to contact us.Best Regards,ASUS Product SupportEmail Us || Chat with Us",,1,0
ASUS,UX533FD-NS76,2,i expect more. this should be a 5 star purchase but..,2019-03-08,"Pros:screen  has great quality, lightweight, fast","Cons:screen clarity is  good, but too dark at times. you can play with certain system display settings to make it brighter but kind of a hassle. the real issue is the track pad. it randomly decides to stick and the mouse pointer will be stuck. very frequently, every 5 mins or so of use. the screen issue isnt that big of the deal but the trackpad issue is so annoying I have decided to return this. although it was a great deal for the specs I am still paying way too much money for this laptop to put up with this",,0,2
ASUS,UX533FD-NS76,5,"Very light, very thin, very powerful.",2019-02-10,"Pros:IPS display is off the hook for graphics, at any angle.SSD hard driver performance is 1750MB/s read and 1620MB/s write for sequential reads.USB  port is good for 434MB/s read and 335MB/s write to my external SSD.Bluetooth functions very well and is very capable.3DMark11 scores 6779 on performance mode3dMark Night raid scores 160103DMark Vantage scores 17830PCMark Vantage scores 12302Modern Warfare 3 with all settings maxed out runs at about 120 FPS (single player so no network bog down)Portal runs at 210 FPS maxed outDiablo runs 310 FPS (Original game)Battery life is pretty good I feel, 2-3 hours gaming 6-7 at work with our software installed, and about 8 hours just streaming music.WIFI is extremely capable of any internet connection, my fastest download was 690MB is 2 Minutes and 13 Seconds.You can adjust battery to only charge to 80% or only 60% so if it is always plugged in, or plugged in most of the time your battery will not go bad any where near as fast (this is very nice)","Cons:Don't try to run OpenGL applications if you don't know how to on NVidia chipsets.Case is VERY prone to fingerprints, wish they put a coating on it to help keep it clean.It's a Laptop (sorry I'm Biased)","Other Thoughts:Not normally a Laptop person, but I could use one for work so I accepted this review Item. I am very surprised on it's performance compared to what laptops used to be compared to computers.I mean, I can actually game on it, no issues at all, and at good setting, SSD is very fast, CPU is not quite up there with my home rig with it's i7-7700K OC'd to 4.9 GHz or it's dual OC'd video cards........ But       IT     WILL    GAME         and do so fairly well.I ran this thing through every Torture test I know, even OCCT PSU for 24 hours, and it never blinked an eye. Heck I even had to reinstall windows because of the testing I did HAHA.All in all I find this Laptop acceptable in every aspect, as a Primary Gaming Computer it's not quite up to my standards, but I am an extremist I suppose. When I was in College I would have killed for a laptop like this.I'm sure I will enjoy this laptop for years to come at work, and maybe even game on it more when we are not busy.",5,1
ASUS,UX533FD-NS76,5,"ASUS ZenBook 15 Intel Whiskey Lake Core i7-8565U, 16 GB DDR4, 512 GB PCIe SSD, GTX 1050 Max-Q, IR Camera, Ultra-Slim Compact15.6"" FHD 4-Way NanoEdge, Windows 10 Laptop - UX533FD-DH74",2019-01-28,"Pros:-Built in IR camera-Intel Whiskey Lake Core i7-8565U-16 GB DDR4-512 GB PCIe SSD-GTX 1050 Max-Q-TrackpadI really like how the track pad buttons are literally part of the track pad, instead of them being beveled like most track pads.As the bevels tend to get gunk built up in them over time.-Back-lit KeyboardHonestly this should be a standard on all laptops. I'm glad asus added this feature to this laptop.-ScreenThis screen has amazing clarity, definitely the best i have seen on a laptop.Even includes a micro-fiber cloth for cleaning the finger prints on the screenand lid. Yes this whole laptop is a finger print magnet.-BatteryBetter than most laptops this size from 2018 and prior. Batteries have come a long way.-Power cordIt may sound weird but I really like this square black charging block. Very compact, Unlikethe older ones I remember.-BloatwareHonestly there was more bloatware installed by default from Microsoft than ASUS.I think all I un-installed was ASUS sync and the dropbox app that works with it.And of course all the Microsoft games that that app store pre-installs.-BiosThe Bios is no frills, But it is full UEFI. And you can boot BOOTX64.EFI from a USB devicefrom the setup menu. There is no fan controls, or anything else interesting to tweak in the bios.it is definitely bare bones on options. Or they are hidden from the end user.-EthernetI like the direction that oem's are taking with peripherals. Most of these devices can just be USB add-onsless open ports for things to get stuck in, or gunked up.-CaseYes it's a basic case, or laptop pillow case. But who cares it comes with it. And you don't have to rush outand get one right away.",Cons:-Not Windows 10 ProFor the Price point this should have come with the pro version... Just saying!,"Other Thoughts:This is newer technology being used in this laptop, Hense the price point.The build quality is solid, It doesn't feel cheap or flimsy on any part of it.Cooling system is super quiet. I cannot for the life of me even here the fans.If you are a Student or a light gamer this is a good buy. with a GTX 1050you should be able to play mobas, etc. e.g. light to med graphic games.You might be able to run some AAA games on low settings but I wouldn'ttry it while on battery.",2,0
ASUS,UX533FD-NS76,5,Great Work Laptop with Decent Gaming Capabilities,2019-01-26,"Pros:This is a medium-large, very thin laptop with a very bright, clear 1920*1080 IPS display, 16 GB RAM, 512 GB NVMe PCIe SSD, Core i7-8565U CPU, and nVidia GTX 1050 Max-Q GPU.The screen and keyboard are the best I've seen on a laptop--the bezel on the screen is very thin, looks like maybe 1/4 inch, and the keyboard has a real numeric keypad on the right side, which is wonderful for typists.For work, productivity, web browsing, and pretty much all routine tasks, this laptop is blazing fast.You can play games on it, but it's not a gaming laptop and its GPU is not the equal of its CPU or SSD.  I tested with the 2016 reboot of DOOM. On OpenGL using all Ultra settings, the game is not really playable, with framerates dropping as low as 15 fps.  All High settings raises that to 25-30, but only on Medium does the game become fluid enough to play well, with framerates in the 45-60 range. Switching to Vulkan only works for the High and below presets, as the 2 GB video RAM isn't enough for Ultra quality.  On both High and Medium quality, framerates are basically the same as with OpenGL.  Note that again, because of the 2 GB video RAM, when using Vulkan,  you have to exit the game and run it again every time you change the quality setting in Vulkan mode.The audio quality on this laptop is good.  with decent volume.  The sound is clear.  At high volume, treble response overwhelms vocal and bass range; the balance is much improved, though still of course weak on the bass side, if you pull the volume down to 50% - 75%.Battery life is very good for a laptop this thin, looks like for browsing and productivity you could have six hours or more.  Do a lot of gaming and that number comes down considerably, my testing indicates three to four hours with heavy gaming.  Still, not bad, as this is almost triple the battery life that my work-provided laptop offers.The display quality is amazing, bright and clear and without much dimming or color shift when viewed from an angle.  There are no stuck or dead pixels on the laptop display.Connectivity is good, with a MicroSD card reader, a SUB 3.1 Gen 2 Type-C / DisplayPort combo port, two USB 3.1 Gen 1 ports (USB 2 compatible), and an HDMI port, giving you two options for connecting external video.  Power and charge indicator lights are available on the right side beside the card reader.  The external power connector is also on the right side panel at the very rear.","Cons:A drive activity light would be nice--certainly not a deal-breaker.  There really aren't many other complaints I would have, except for not being a great fan of Windows 10.  I wish Microsoft would stop patterning their OS after their (now defunct) phone design, and design a GUI for a desktop operating system again.The ""case"" deserves mention. The laptop comes with a kind of slip-case cover, almost like a very thin black pillowcase, that secures with velcro.  This isn't my favorite sort of case, and has no handles or carrying straps.  Be careful when putting the laptop in the case that your grip on the laptop doesn't slip.  I recommend replacing the case with a real laptop case.","Other Thoughts:This laptop has high-end features that are appropriate for its price point.  I do wish it had a stronger GPU with more video RAM, but I doubt many people would consider buying this if they are looking primarily for a gaming laptop.This is a powerful laptop packed with the latest technology, and using it is a real pleasure.",3,0
ASUS,UX533FD-NS76,5,Sleek and Spunky,2018-12-12,"Pros:The 8565u was the main feature that sold me, boosting to 4.6, making short work of any applications.  The screen continuing all the way to the hinge gives it a sleek look making it appear as if there is no bezel on the bottom of the screen. No complaints on 16 GB of ram and 512gb SSD, should be plenty.","Cons:No major issues so far only one minor issue that the bugs me, the chassis. I am coming from an XPS 13 and the chassis on it was solid. The aluminum clam-shell design of the XPS is far superior to the plastic chassis of the Zenbook. Whenever I close my labtop and grab it to put it away, feeling the lid of my labtop flex just bugs the hell out of me.","Other Thoughts:I was torn between this or a new XPS. I was leaning towards the XPS 13 because I was familiar with them and didn't have issues before,  but the value of the Zenbook was too much to pass. I got this on sale for 1199 pre-tax, while a similar XPS 13 would have been closer to 1500.",11,0
ASUS,F510UF-ES71,1,Garbage,2019-03-10,Pros:You get what you pay for.,"Cons:Screen is very dim, and dims further intermittentlySpeakers are so quiet you can barely hear themWhen the computer updates, it slows down to the point it's unusable",Other Thoughts:It was cheap,0,0
