Brand,Model,Star,Title,Date,Pros,Cons,Other,Voted_Y,Voted_N
HP,8560W,4,Used HP EliteBook laptop,2015-12-27,"Pros:Quite fast, good quality, reasonably inexpensive, quick startup with it's SSD hard drive, lots of memory, all in all seems to be a good purchase.","Cons:This is a used laptop, the keyboard has had many finger strokes on it, it works fine but looks used. The receptacle for the AC charger is somewhat loose, as it has had much use, it works but the cord will sometimes work it's way out, The AC adapter sent with the computer did not work, a call to Newegg and then to Joy Systems took care of the issue with another adapter being sent to me, quite a long wait on the phone at Joy Systems,maybe an hour or so, but they were very nice and helpful and I received my replacement adapter within a week, a few hoops to jump through, but not unreasonable.","Other Thoughts:All in all this seems to be a good computer, I would not hesitate to buy another used computer from Newegg/Joy Systems. It is a high quality HP EliteBook computer, albeit used and somewhat dated, but great for my needs.",0,1
HP,8560W,5,Not what I ordered,2015-12-04,Pros:*See other,Cons:*See other,Other Thoughts:I am outraged! I ordered this laptop thinking I would get a laptop with an i5 dual core. Instead it came with an i7 quad core. The nerve! It gets worse. I was expecting the AMD FirePro video chipset. But this one came with the Nividia Quadro 2000M. Do you think this is a game?!It was a awesome surprise. Thanks.,2,2
HP,8570P,4,"The fan is LOUD, but overall quality is fine",2016-11-11,Pros:Great and fast performance with an affordable price. The processor is actually 3740M as indicated in another review. Screen resolution is 1920*1080. Installation of OS is simple even for non-professional users. Easy to open the back and replace the battery by simply using the switch. I'm a college student and didn't know much about the old laptop design but I found the calculator physical button very useful...,Cons:There are some stains on the keyboard and between the USB ports. The fan is running all the time and is very noisy compared to new laptops. The track point cap is not firmly built.,Other Thoughts:Please be aware that headphone ports are on the right side since this is mostly built for engineers. There is no fingerprint scanner which is included in the original elitebook 8570p.,0,0
HP,8570P,4,Good deal!,2016-10-09,"Pros:Great performance, I installed Ubuntu Linux as alternate boot, works great with Linux and okay with with Win 7.","Cons:Battery runs down quickly, about an hour. As this is refurb, I.E. used, I'm not surprised or very upset. Unit is also heavy, but as has CD/DVD drive, so larger case, I was aware of this going in, no surprise there. Mouse pad under Windows is flaky, tried adjusting in control panel but didn't help. Will download driver later, maybe fix. Works perfect in Linux.","Other Thoughts:I think the Feature vs Price vs refurb matrix is okay, maybe better than okay. I am willing to deal with a few minor things in exchange for the features and performance at a good price. Each buyer will want to think about their own level of tolerance for imperfection vs cost.",0,0
HP,8570P,5,The features for the price are unbeatable.,2016-07-31,"Pros:The seller did a poor job of listing  what the specs were but here's what i got. i7 3740QM which is a better processor then listed, 16 GB of Memory, 256 GB SSD, 15.6"" HD + screen 1600x900, AMD Radeon HD 7570M Graphics. The laptop comes preloaded with a virgin operating system and a recovery partition. I specifically chose this platform because the laptop is actually made out of metal. It is very sturdy and the MIL spec hinges are awesome. Also the easy open door in the bottom that lets you at the internal hardware is mega awesome. If you like to tinker with the innards this is the laptop for you.","Cons:There were some minor dings and scratches but this is a refurbished laptop. Because the preloaded operating system is virgin, only the windows drivers are included. This means that scowering the 100 or so HP software packages and drivers is required.","Other Thoughts:If you want Bluetooth 4.0 (LE or low energy) for this laptop DO NOT get the built in module. Everyone including HP lists it as a 4.0 something but it is actually Bluetooth version 2.1, really old. To get Bluetooth LE your only options are a dongle or a wireless card that supports it. Another word of caution, not every Half Size PCIe wireless card work in this laptop. Look for cards that are specifically called out as working with HP.",2,0
DELL,E6330,5,Grade B refurished product looks like a Grade A product,2018-02-15,"Pros:1. Fast shipment: ordered it on Sunday, received the shipment on Tuesday2. The Laptop looks like a Grade A product even on the web page it says Grad B refurbished3. Very clean inside/out, while upgrading the RAM, i can see that the CPU Fan very clean no dust at all. Screen and Keyboard look like brand new.4. CPU is powerful to play with 1 or 2 virtual machines, big programs.5. All the ports on the sides of the laptop work, including 2 USB 3.0 ports, really nice.",Cons:None,"Other Thoughts:Hasn't really tested battery yet, but it really doesn't matter.",0,0
DELL,E6330,5,Better than expected,2018-01-24,"Pros:Mine came better than Grade B.  So clean it seemed to be brand new.  Keyboard shows no wear (probably replaced) and screen had no scratches, no bad pixels.  No old stickers, hardly a scratch anywhere.  Comes with an optical drive.  Battery also appears new... it has been holding its charge for over a week now.  BONUS:  Laptop is listed as having an Intel Core i5-3320M 2.60 GHz CPU but mine came with a Core i7-3540M 3.00 GHz CPU. Nice.",Cons:Came with Windows 10.,"Other Thoughts:Right USB port must have been worn out because Joy Systems had plugged it up with what seems to be hot glue.  To compensate, Joy Systems included a 4-port USB hub.  This model does not have a webcam.  That is good because I don't like them.  If it had one, I would have put tape over it.This is going to be my play/experimental laptop.  I removed the memory and HDD and put them in storage in case I need to replace them for warranty service (as per Joy Systems instructions) then installed 2x4 GB mem chips and a new HDD (this does not void the warranty).  I partitioned the HDD in two sections, loaded Windows 7 in the first one and Linux in the second one with absolutely no problems.  Voila:  a dual-boot system.  This laptop will run Windows XP if I decide to install it.  Next, I exchanged the HDD for an old 32 GB SSD and installed Android-x86.  Yes, this machine will run Android OS but without the touchscreen capability (must use a USB mouse with scroll wheel).  Will probably use it as a dual-boot laptop between Windows 7 and Linux, either Ubuntu or Mint.  Haven't yet decided.",1,0
DELL,E6330,4,"Great product, It was easy to set up.",2017-11-23,"Pros:This laptop is fast all the the parts work, i  have not had any issues with it so far","Cons:The exterior of the laptop was beat up, a part of it was broken and put together with glue and also some dents here and there . But then again its a refurbished laptop so expectations were not too high I just wish i had seen all the flaws before buying","Other Thoughts:Outside the exterior of the product, i would highly recommend the product as it works great ! I also had issues with lost shipment initially,  but the saff were very helpful and professional in helping me resolve the issue. I had to make a new order but i was fully refunded for the first one and was compensated with free shipping and the second order was given to me at the same price as my original order.I am overall satisfied with my purchase and the customer service i received!",2,0
HP,8560W,5,Excellent bargain,2016-01-21,"Pros:- Fast- Reliable- While not a gaming rig, it runs my daughters games well.- I've used it to convert some home videos with HandBrake and it blows away all the desktops I currently own (though the best is only a Core2Duo).- My daughter plays games on an attached monitor while browsing the web or watching videos on the laptop screen",Cons:- My only refurb problem has been that one of the plastic battery latch pins is broken so the battery can occasionally fall out when carrying it around.  Easily fixed with a small bit of tape.- Heavier than expected.,Other Thoughts:- I  got a docking station from an off-lease resale company for very cheap. Highly recommended.,0,0
HP,8560W,5,"Great Deal, Fast Machine, Download your drivers",2015-11-25,"Pros:Great price for the power/speed, Solid state drive put boot time to windows at about 8seconds, very good condition, no dead pixels, USB 3.0, Display Port and eSATA are a plus","Cons:some slight wear on painted plastic areas, and caps lock key.  1 very minor dent on lid, not major, to be expected with a refurbished Laptop.  No HDMI, but easily fixed with Displayport to HDMI cable if that is neededEverything worked, did however need to download some drivers for full functionality. drivers for touchpad on/off functionality, Function button drivers, and drivers and software for Biometric scanner. Not a big deal, HP has all available on their support site","Other Thoughts:Great Laptop for a bit over $400, Speed Machine, Why would you buy new?",0,0
HP,8560W,4,HP Elitebook 8560 Refurb,2015-09-28,"Pros:Refurb unit - relatively clean, no bad pixels, no dents or major scratches. SSdrive means fast boot/sleep/resume. Records a lot of simultaneous audio tracks with no issues. Overall a good product for the price if it proves reliable for the next few years. So far so good ,  even decent battery life  -  This was  my first refurb purchase.","Cons:LED for audio mute switch remains green, never toggles to orange. If that's the only issue, (and it is so far) I can definitely live with that. Poor and rather unsupported packaging arrived in a scary condition, but PC was unscathed.",Other Thoughts:Exactly the model I had gotten used to for several years with my former employer. Nice to be back in the saddle on a good machine without the new price tag.,0,0
HP,8460P,5,Hp refurbished,2018-04-09,Pros:Plenty of things to upgrade with in the future and various ports to use as well,Cons:Not touchscreen.,Other Thoughts:The USB wifi is great as well no software needed to use.,0,0
HP,8460P,1,Deceased work done,2018-03-31,Pros:- almost no scratch- cheap price for a 2nd Gen I5,"Cons:- Huge white dot very visible in the screen.- First start, the computer does not turn on. look for the problem and find something unacceptable. The CPU socket was not locked. I am disappointed to see her for a refurbished computer.",,1,0
HP,8460P,4,90% Good Clean Refurb with one issue,2018-03-29,Pros:Good Clean Refurb. Scratches and dents were minor.Everything works except for RJ45 - See below,Cons:RJ45 Network Connector Damaged.4 Pins very badly bent.No Network activity - No Lights - indicates network cable unpluggedWireless Network is the only working adapter,Other Thoughts:I guess that is what you get for Grade C.It will perform the function for which it was purchased.Other than the damaged RJ45 - Very SatisfiedThis is the third refurb unit I have purchased of this model.,1,0
DELL,E7240,3,"Body damage is a little rough, but all the parts are right",2018-05-01,"Pros:-It is what it says it is- i7 4600 processor, 16gb ram, 256GB SSD.-It's got a dual band wireless AC adapter (7260), not listed in the specs.-Small, light, fast. Windows 10 Pro validates without a hitch.-Keyboard is really nice.","Cons:-Not a touch screen, 1366x768 resolution-Battery life is looking to be 2-3 hours of gentle use, or 1-2 - 31WH or 2730mAh.-It's definitely a refurbish- physical condition isn't great, B-grade refurbish is pretty appropriate.The last point is my major gripe- The top of the laptop had a neat little body sticker that was hiding some scratches and some penny-sized paint marks (I might be able to scratch/clean that off), and the whole thing smells strongly of spraypaint, particularly when it's running. USB ports are worn (but operable), and the frame's got a few dents and dinks. Between the smell and the wear, I'm a little fearful for its longevity. There's no refurbish grading posted anywhere on this sale page- I guess you can conclude that you get what you pay for, but in contrast to the other reviews, I have to report that I'm disappointed here, and a little woozy from the fumes.","Other Thoughts:Some models of this laptop have a 1080p resolution or touchscreen, it seems, and there's no specification on the store page of which you get here.",0,0
DELL,E7240,5,Great Laptop! Good Condition,2018-04-16,Pros:- Very fast- Very minimal wear and tear for a refurbished - like new- Easy setup,Cons:- None,,0,0
DELL,E7240,5,Great laptop for this price,2017-11-24,"Pros:genuine windows  10 Pro activated easilyGood condition, clean.Delivered on timeBattery life shows 3-4 hours",Cons:Not touch screen,,0,0
DELL,E7240,4,"Great product, fast and works well!",2018-06-13,Pros:Awesome speedLight weightPortable,Cons:Battery - used battery in the system dies after 30 minutesSome users complained about the glossy reflective screen,,0,0
DELL,E7240,3,Update: returned due to spotting on screen,2016-10-25,"Pros:- Touchscreen, Backlit keyboard- Not too light, not too heavy- good build quality- Seems relatively well-built (good materials)- Easy setup (Windows 10)- Performance-wise, computer worked well","Cons:Physical condition of the laptop I received wasn't that good. I've received a few refurbs in the past which were in much better condition. I understand it's somewhat hit-or-miss, but here's what I found:- Big ""skin"" on cover and stickers on palm rest, touch pad, and most keyboard keys. I removed all of the stickers / skins as I'd rather see a bit of wear and have the original tactile feel, then the feel of the stickers (they did all remove easily and with no residue). The matte finish over the carbon fiber lid was somehow removed from about 70% of the cover (hence the sticker / skin) - leaving a pretty ugly look. I ended up removing the remaining 30% through a very painstaking process - however, it looks a bit better now and the carbon fiber mesh looks way better than the sticker/skin.- Lid hinges are a bit loose (tried tightening to no avail). If I put the lid to about 3/4 open it will fall back to all the way open.- Crack in the keyboard bezel near the power button (doesn't really affect anything, but I had to tape it down)- rubber lining around the screen is coming loose on one corner - I hope to be able to affix this somehow- screen shows some minor ghosting (can still see faint outline of dialog boxes after they're closed)- dime-sized light spot on screen- 3 areas of grey-ish streaks under the glass- touchpad right and left click buttons are loose - I feel like they're going to pop off at any time","Other Thoughts:-----------Update: after noticing more spots under the glass that were very noticeable with a white background (e.g., Microsoft work docs), as well as some strange behavior when plugging in an HDMI cable, I decided to return the laptop for replacement in hopes that I get a slightly better unit. I was really happy with the e7240 performance-wise, and it was the perfect size / weight, good build, etc., but the spots under the glass were driving me nuts. I'll update again once the replacement unit is received and checked out.",1,0
DELL,E7240,2,Battery Issue and charger issue,2016-08-21,Pros:The system was very fast and light weight. Easy to carry,Cons:Battery issuesCharger issueLaptop works really slow after couple of minutesGets too hot,,1,0
HP,6570B,5,Great product. Easy to set up and use,2016-12-04,"Pros:Blazing fast SSD,Good size display.Fast processor.USB 3.0 ports available for use with those external devices.Good webcam.Good wifi.",Cons:No HDMI port. This was a compromise I made when searching for a laptop as those with an HDMI port were around $1000.,Other Thoughts:Would definitely recommend this. It replaces a seven year old Toshiba Satellite  notebook that had a 128 Gig HDD and was very slow.  This computer cost as much as that one cost new but is much faster and more pwerful.,0,0
HP,6570B,2,lightning fast for a day,2016-11-17,"Pros:16gb ram 256g ssd 15 second boot into windows 10 for under $500.00USB 3.0, serial port","Cons:laptop didn't recognize AC adapter(after 1 hour of use), thus battery didn't charge. same old unsolved  HP problem that made it thru JOY system's rigorous refurbishing  routine. Returned for refund after 2 days",,0,0
HP,6570B,5,Great Deal!!!,2016-05-11,Pros:LOW price.  Lots of memory.  FAST proc (for the price).  Good size SSD.  Windows 10 PRO!,"Cons:Little on the heavy side...  Wasn't expecting it to weigh as much as it does, but that's a minor detail and not worth knocking an egg off the review.","Other Thoughts:Was hesitant to purchase a ""refurbished"" laptop, but this thing LOOKS brand new.  Just a few small scuffs on the surface, but I really have to look close to notice them.  With the 16 GBytes of RAM and SSD, this thing takes 18 SECONDS to put up from a powered off state.  18 SECONDS!!!!  Wanted the most memory and an SSD and this laptop fills the bill.  A new laptop with the same OS and specs would've cost $1600!  At this price, this laptop is a no brainer!  If you're on the fence, don't hesitate.  You won't be disappointed!",0,0
Lenovo,T440,2,Newegg -- Clarify The Specs and Source,2018-04-21,Pros:Laptop arrived in nice shape for a refurb.,Cons:Mousepad clunky on T440 vs previous and subsequent Thinkpads. NOT 768 lines vertically as indicated in the Q&A answers.,"Other Thoughts:Laptop shipped by vendor, not Newegg directly as described.",0,0
Lenovo,T440,5,Perfect for our family,2018-04-14,"Pros:Purchased this for day-to-day use at home. Mainly web surfing, photo storage, quicken use, turbo tax and other basic functions like microsoft office. Battery power last for hours. Turns on and is ready to use in under a minute. Our last laptop you had to wait five minutes for everything to boot up. Screen is a little smaller than i expected and i'm still getting used to windows 10 but overall it has been great so far in the two weeks we've had it. . Would recommend.","Cons:Couldn't save all 25,000 photos on this unit so will look into cloud storage options. Other than that it is a fantastic at-home basic use laptop","Other Thoughts:Would absolutely recommend for day to day surfing and basic uses. Screen is great, keyboard is good-different than our last (a little more compact i'd say)",0,0
Lenovo,T440,5,Great Quality and deal,2017-01-13,"Pros:Condition was excellent, Grade A.Booted up flawlessly.Newegg Customer service took great care ensuring I was happy with this product.",Cons:Battery life was degraded,"Other Thoughts:This was a great product, and Newegg stood behind it 100%.",0,0
Lenovo,81EU000GUS,1,Don't buy any IdeaPad.,2019-01-03,Pros:Return shipping is free.,"Cons:Ths SSD was broken after 6 months but Lenovo said it was not covered by warranty. I don't know what kind of SSD lenovo used. I couldn't choose any brand of SSD. I waste time.3 weeks, and delivery fee. The repair fee was very expansive. I received it and fix it less half cost than Lenovo.","Other Thoughts:I bought 4 Lenovo, 3 ideapad and 1 thinkpad, for my family members in last year. Already 2 laptop had problem. One is SSD and another laptop keypad was broken.",1,1
Lenovo,81EU000GUS,5,All-around great machine,2018-08-18,"Pros:This machine is a great product overall. The build quality is great, even coming from a thinkpad previously. The screen is very sharp at 1440p and has good color accuracy, getting fairly bright at about 310 nits. The keyboard is shallower than my thinkpad, but has the same layout and size and the keystrokes, while they could be a bit deeper, provide really snappy feedback. I love that the laptop has an 8th gen i7 as well as the mx150 at this pricepoint. I was looking for something powerful with a low-mid range gpu, but didn't want to sacrifice display and battery life for a gaming laptop. I use the machine primarily for GIS work in ArcGIS Pro and QGIS, as well as for making prints in Adobe Illustrator. It flies compared to my older T-series thinkpad. The performance is excellent and the laptop remains cool or only warm to the touch even under max load while executing geoprocessing tasks. This brings me to the only qualm I have with the laptop, but is in no way a deal-breaker or even that annoying, the fan noise.","Cons:While I was fairly worried about the fan noise after I had ordered the laptop and then read reviews complaining about the fan noise, it isn't awful. It is noticeable for sure, and the noise is higher pitched than I'm used to, but the laptop remains cool and that is what's important. The fan only comes on into the medium and high speeds while under more significant load than just browsing or anything, so the noise isn't too much of a bother for me.",Other Thoughts:I would highly recommend this machine if you can stomach a little bit of fan noise and don't need more that 7ish hours of battery life.,3,1
HP,255 G6,1,Very Slow,2018-08-02,Pros:Full size keyboard with a number pad.CD ROM Drive,Cons:Very Slow Straight Out of the Box.Bulky and heavy.,,0,0
HP,255 G6,1,Piece of junk,2017-11-21,Pros:none,Cons:doesn't work right you can click all day trying to open or close something or try to click on a box to type in it and nothing happens can't even choose a program when you click on it. This is my second one that doesn't work right.,Other Thoughts:there is no other the piece of junk doesn't work,0,3
