Brand,Model,Star,Title,Date,Pros,Cons,Other,Voted_Y,Voted_N
Acer,C710-2055,5,Great Laptop!,2013-07-07,"Pros:Small, light, simple, good battery life, easy interface, love the chrome OS.",Cons:Cannot use skype with the chrome OS but you can use google hangouts so this is less of an issue,Other Thoughts:I bought this laptop because i needed something small and portable for school and work. I have a desktop that is very high end and I use it for all my gaming and everything else you can imagine.  I really just needed a machine I could make documents and spreadsheets on and keep all my more personal stuff organized with.  It may not have a whole lot of RAM or memory but it doesn't need it. You can store your stuff on google drive which is great. The Chrome OS is basically like the browser expanded into an entire operating system. Its simple and easy to use.  I'm becoming more and more of a fan of google products.,1,0
Acer,C710-2055,5,chromebook,2013-04-26,"Pros:very fast boot up and very good battery life.no complaints,there are things that ill have to learn like google voice and some keyboards commands.i have not tried everything,like an external mouse or a usb memory drive so i may add to this review at another time",Cons:none,"Other Thoughts:the service at newegg deserves the 5 stars here.the first chromebook i received had a defective keyboard.newegg sent me a return label i had the replacement 5 days after they received the defective one.they responded when i inquired about in on the phone and by email.if i got a little pushy or persistent they had the patience to deal with me,i have had nothing but good things to say every time i delt with them and have recommended them to others.",3,0
Acer,C710-2055,3,great little laptop,2013-04-10,"Pros:Love the small and compact design. Very snappy and responsive. I use it mostly for school so it doesnt need to do much, and the battery life is excellent. it is exactly what i wanted.","Cons:i dont like the chrome os, it is very limited in terms of what it can ""do.""feels pretty cheap, but for only $270 or so its great.also, some keys do not work. Out of the box the ""m"" and ""space"" would only work if i wiggled them around a bit, now they wont work at all. This is a problem because i use this mostly for typeing (-2 eggs). Maybe this is coavered under warrenty?",Other Thoughts:overall its great. ill have to use a usb keyboard until i can either return this or get it fixed.,1,2
HP,8440P,1,DoA,2016-12-30,Pros:Came in a box.,Cons:Dead on arrival.,,0,0
HP,8440P,3,"Laptop works, but was scratched up and has a bad battery",2016-07-20,Pros:-Laptop is functional-Fast machine-Supports Windows 10,"Cons:-Product was scratched up, definatley a C-grade machine-Battery was worn out, only lasts 15 minutes on a full charge-Stickers were poorly placed over certain areas of the machine to attempt to cover obvious wear and tear, instead of actually refurbishing or replacing the worn part.","Other Thoughts:I've purchased many refurbished items in the past. Nothing was this worn. Recommended if you need a powerful laptop on the cheap, but the product was definitely not refurbished with care.",0,0
HP,8440P,5,really enjoying! more than I expected,2016-05-11,"Pros:comes with more than advertised -  bluetooth, dvd writer, fingerprint reader, TPM! windows 7 license key on tag is actually accepted.","Cons:so far unable to get the fingerprint reader working under windows 10, unable to use the so-called recovery partition.",Other Thoughts:cosmetically in perfect shape. very pleased with performance and features. hopefully will not need to utilize the warranty :)sometimes the fingertip pointing device gets confused but plugging in a usb mouse temporarily seems to clear up the issue.,0,0
HP,8440P,4,Great Laptop,2015-09-04,Pros:I love the LED light that lights up the keyboard at night. The keyboard is easy to type on. The finger mouse in the middle of the keyboard is a great feature along with the alternative mouse buttons. The command center is convenient. It is very simple to raise or lower the volume or turn off all wireless communications for flight travel. It also has a fairly fast processor and plenty of storage on the SSD.,Cons:Not to pleased that this laptop doesn't have an HDMI output. It has a VGA display out and another type of display out that needs a special type of adapter. Because I got a refurbished model every now and again it won't wake up from sleep mode. The command center has two icons that blink and the computer doesn't respond. I usually have to do a hard off and reboot and it's good to go.,,1,0
HP,8440P,5,Great sale price.,2015-08-04,"Pros:120GB SSD, \windows 7 pro software, 64 bit , i5 cpu and has 1 year warranty. Great wi fi and too many features to list.",Cons:None so far.,"Other Thoughts:Built several desktop PC's and upgraded several laptops, but the sale price of $229.00 and warranty, sure beats anything I could have built.",2,0
DELL,E7240,5,Awesome laptop. Perfect for school. Shipped Quickly,2018-02-21,Pros:Pretty fast computerLightweightTouchscreenReceived FastEverything is working well,Cons:none,,0,0
DELL,E7240,5,"Excellent Bargain, Definitely Recommend",2018-02-02,"Pros:A much faster computer than anything new in the price range, the biggest factor being the SSD (Windows 10 boots MUCH quicker than with a standard HD). Lightweight but still has a reasonable screen size. No dings or blemishes -- basically looks like a new machine.","Cons:Doesn't make coffee, other than that no Cons.",,0,0
DELL,E7240,2,Not too bad,2017-06-27,Pros:- A decent laptop- Light weight and good battery life,"Cons:- It took three weeks to replace the defective laptop with a new one.- The replaced one has the same problem (The laptop screen is frozen when it is plugged  in, and it has two tiny spots on the screen).",Other Thoughts:I really wish that the description was more filled out so that I would have known the problems with the refurbished unit. Customer service lines were unhelpful as well.I would not recommend this to a friend.,0,0
DELL,E7240,5,Refurbished - But - Very Clean and Just Like New,2017-04-23,Pros:-Great price on this refurbished Dell e7240-Just like new,Cons:-None noted so far,Other Thoughts:-purchased an external dvd/blu-ray for backup media (and to play blu-ray movies)-purchased the necessary software for blu-ray and it runs very well,0,0
DELL,E7240,3,"Great laptop, not so great ""refurbish""",2016-12-30,"Pros:- Works perfectly with Linux (video, audio, suspend/resume, webcam, etc. all perfect)- Highly upgradeable (easily swap out SSD and RAM, not much harder to replace other components)- Great screen",Cons:Refurbish job was poor:- keyboard had chips out of keys- keyboard bezel wasn't flush- keyboard backlight wasn't working (I found an unconnected cable that fixed it)- several screws were missing inside- included charger makes horrible whining sound,"Other Thoughts:Overall this is a great laptop, especially if you want to run Linux. Great value at $400 but be prepared for what newegg calls ""refurbished"" to actually mean ""heavily used"". After replacing my keyboard and charger with new ones from parts-people I'm pretty happy, but keep in mind that was an extra $100.",0,0
DELL,E6440,4,Great system for being refurbished,2018-07-20,Pros:-Runs great-Looks almost new-Great value,"Cons:-Horrible battery-The system itself isn't a great build for Dell, but it's such a great value I still recommend it.","Other Thoughts:-Overall, I definitely recommend this system as long as you can get it for under $300 refurbished.",0,0
DELL,E6440,4,Good computer for the price,2018-07-13,Pros:Computer was in good condition and fairly easy to set up.  Instructions were clear.  Great specs for the price.,"Cons:It is a little on the heavy/bulky side, but that I think that is expected, given the lower price compared to other laptops.","Other Thoughts:I purchased two for my office.  I was surprised that they were a little different - slightly different screens and keyboards, different power cords.  They both function well, but if you are looking for something truly uniform and exactly the same, they may not be if you are order more than one.  For our needs it was fine that they had slight differences.",0,0
DELL,E6440,5,Great Deal,2018-06-29,"Pros:For the price, You can't beat the deal. Overall fast computer with good specs. So far everything is working as planned and described.",Cons:There are a couple scratches on the top. I don't believe the charges is a OEM charger.,Other Thoughts:I would recommend this product for anyone looking for an entry computer for a good price.,0,0
DELL,E6440,5,Laptop works great,2018-06-17,Pros:- Windows is pre-installed- didn't have to worry much about that.- Out of the box it was ready to go. Battery was even charged.,Cons:- No cons outside of some hiccups that were really non-issues.,"Other Thoughts:At first I was a bit worried, because Windows 10 said it wasn't a legitimate copy, and attempting to reenter the key gave the same error, but it went away after Windows updated and seems to be fine. Really a non-issue. Another thing is that after cleaning the laptop surface with an alcohol pad it ate away some of the matte that's next to the mouse touch pad. My own fault for not checking if I should even use an alcohol pad to begin with. Otherwise, the laptop is perfect- runs great, great value, and as far as I can tell spyware free (no garbage preinstalled). Very pleased with this purchase!",0,0
DELL,E6440,5,Excellent deal! Looks and feels brand new!,2018-05-20,Pros:- Great price- No visible blemishes or scratches even though it's refurbished- The specs of the laptop are amazing for the price- Great battery life,Cons:- No cons!,"Other Thoughts:I was nervous to buy refurbished, but this purchase exceeded my expectations and will definitely buy again.",1,0
HP,9480M,5,Good deal for a refurbished laptop,2019-01-10,"Pros:Laptop was refurbished by the manufacturer, HP. Runs quietly and was cleaned. Exceeded my expectation, hopefully it will last.",Cons:There are tiny scratch marks on the hard disk light indicator and on the keyboards.,,1,0
HP,9480M,5,Five Stars for Value,2018-11-07,"Pros:- Virtually new looking- From initial setup power on to working, takes only minutes- fast, clean machine","Cons:- native sound has tinny vibratto; It's understandable, but not pleasing to the ear.  Using headphones, the sound is fine.- no optical drive, no hdmi out","Other Thoughts:Calling this a scratch and dent made me a bit concerned with how this would look and work, but only the 'N' key has a mark on it; the rest of the machine looks pristine.  It's working great and the SSD is fast.  Except for the native sound, I'm very pleased.  But for the price, I had to give it 5 stars for value.  If I'd paid twice as much, I'd give it 4 stars.",1,0
HP,9480M,5,STELLAR bang for the buck!,2018-11-03,"Pros:-Price, price, price!-Solid performance to run Windows 10, most desktop apps-Large screen size-DP, USB connectionsI bought this to finish college (returning student), and wanted something that was easily capable of running Office, Project, etc without breaking the bank.This laptop has been stellar on all fronts. Case had minor blemishes, but zero concern given the price!!Keyboard is full size and backlit, great to type on.",Cons:-No HDMI (not a deal breaker at all),Other Thoughts:-Great for students-great for Senior citizens-Great second computer for mobile.,1,0
HP,9480M,4,Bought as a gift for a student,2018-10-28,"Pros:Only loaded windows 10 to see if everything was working. So far so good. Will be a Christmas gift. Minor scratches on outside - nothing too bad. Design seems really nice. fairly responsive machine with windows 10 PRO. I had bought two Acers prior and now this one.  Acer has all the bells and whistles, 8th gen CPU, larger SSD, better graphics etc. but I actually prefer this one for design. More comfortable to work with and feels more solid. I like the way things are organized and the back-lit keyboard is great. It also has some sort of fingerprint scanner but I haven't played with that yet - it is a gift and it won't be MY fingerprint so I can't comment as to the ease or accuracy of that. Also has a track-point mouse which is nice.","Cons:Well, it is used and that is noticeable.  The screen/graphics are only average. It's a bit on the heavy side but depending on who you are, that could be a positive or negative. To me, I like the sturdy/heavier feel. Doesn't feel like it would break as easily. The backlit keyboard doesn't seem to stay on all the time, not sure how that really works.","Other Thoughts:I would recommend. Getting 8 gig, SSD, Win  pro 10, fingerprint scanner and a nice design from well know manufacturer for under 200 dollars is a good deal. Let's hope it has some staying power.",1,0
HP,9480M,4,An Excellent Compromise,2018-10-11,"Pros:- Solid performance for most things I need to do on the go, esp. once background apps are disabled. Surprisingly capable for its processor weight-class.- Price (for the record, I paid about the same for my previous travel laptop, which had FAR worse specs).- Overall design - slim case and comfortable keyboard/trackpad make it a breeze to use.- Ports make it compatible with a secondary monitor, among other things.","Cons:- Some minor dents (to be expected from a refurbished machine)- Capable as it is, it'd be a lot more impressive with a non-integrated graphics card.- Storage capacity is a bit on the low side; recommend augmenting with a high-capacity SD card or external hard drive.- Screen's relatively low-contrast, making it a pain for any art work - however, see pros.","Other Thoughts:I'd definitely recommend this device to anybody looking for a solid machine at a reasonable price point. Between its general performance and ease of use, I'm glad I decided to spring for this model instead of dropping the same cash on repairing my old travel laptop. If I were to change anything about it, it'd be that screen. It's fine for browsing, watching movies, writing, or whatever, but when it comes to sketching out concepts for artwork, the colors come through TERRIBLY. I'd read reviews before buying, but I'll be honest, they didn't prepare me for how messy it actually looks compared to my main workstation. If you've got another machine to fix things up before finalizing, though, or if you're not concerned about art or photo-adjustment to begin with, I'd say it's a steal for the price.",1,0
Lenovo,T430,1,Avoid Joy Systems At All Costs,2018-04-05,Pros:N/A,"Cons:Initially, I thought this was a good purchase. The battery life was around a couple hours -- low to my standards, but nonetheless up to industry standards -- to begin with and slowly deteriorated. Now, the computer will not hold any sort of charge even with it connected directly to a power outlet. I have been in contact with Joy Systems, the company that refurbished this computer,  but the customer service is sub-par at best, and the person I have been in contact with is seemingly un-knowledgeable about the issue at hand. My advice is to avoid Joy Systems in its entirety. The product has not compared to the money and time put into it, and the customer service received is absolutely horrendous.",,0,0
Lenovo,T430,5,So far so good one year in,2016-09-04,Pros:Can hardly tell the machine is refurbished. No defects or issues,Cons:Battery is not new but I can manage,,0,0
Lenovo,T430,1,Extremely poor refurb quality,2015-11-07,Pros:The keyboard layout is good. Lightweight.,"Cons:Loud annoying fan noise and the fan keeps running at high rpm without a pause. Poorly refurbished, half the function keys don't work. Had to install most of the drives myself. Even the dvd drive has some issues and does not work. It came with a replacement adapter (instead of a Lenovo), which makes me wonder about other parts as well. Battery drains out in less than an hour under balanced power management settings.",Other Thoughts:This is probably the first and last time I am buying a third party refurbished item.,0,0
Lenovo,T430,4,Solid Computer,2015-09-21,"Pros:Ordered this guy about 2 weeks ago and have been very pleased so far. This is my first time buying a refurbished computer so I was a little anxious as to what quality it would be in, but aesthetically it looks almost brand new, minus a few minor scuffs here and there. Bought it for ~$490 minus shipping which is a huge bargain for 16G RAM and 256 SSD. Will definitely consider buying refurbished from NewEgg in the future.","Cons:Not too many. Biggest complaint is the battery life, which is currently at about 1-2 hrs, though it seems like this is to be expected from refurbished laptops. New batteries for this model run at about $150 (as of Sept 2015), so even then you are saving a lot of money vs buying a new model with the same specs. The power cord was a little warn but it works just the same. The power cord input on the computer is located in the back which is a little annoying to me, though that is just personal preference.",,0,0
Lenovo,T430,1,Not Checked,2015-09-07,Pros:Not experiencing any yet,"Cons:1st time Ordered, received wrong model with less RAM . Now i'm trying to resolve being able to use the Laptop w/ the battery ( which the computer says is still incompatible). Already tried 2 battaries . I do not believe the suppliers are actually checking thier products before they go out or this obviously would'nt be happenning.",Other Thoughts:If your gonna sell something as Refurbished / and reset to factory settings that should be done B4 shipping not at my expense this is dissapointing!!,1,0
HP,2560P,5,Outstanding laptop for a great value,2017-12-02,Pros:Great laptop with excellent specs.  Not your average 'refurb'.,"Cons:One minor blemish on the chassis, but it was marked as 'B' grade, so that's to be expected.","Other Thoughts:This is a great laptop.  I bought it for my 6 year old to play games on and it's perfect for that task.  It's built like a tank, has plenty of horsepower to do what we need it to do, and I purchased the protection plan (he's 6 after all) so we're covered if anything should go wrong.",1,0
HP,2560P,5,Fantastic unit with a real great price!,2017-06-24,Pros:worked great right out of the box. it arrived ahead of schedule and well packaged. Turned it on and after minor setup (internet  network)  was using it . Unit looked like new and works great. I am extremely happy with this item.,Cons:NONE,,0,0
HP,2560P,4,Lots of features for an old laptop,2016-09-16,Pros:Takes 2 8gb chipsclosing lid puts the computer to sleep on Linux and resumes quicklydisplay port connectoresata portsupports virtulizationEasy access to memory and disk,"Cons:The bios was protected by the previous owner, but could still be changedThe led keyboard light stays on when closedThe power adapter that came with it was incorrect, but they sent me a new oneCame with windows 7 home not prono usb3, but could be added via expresscard","Other Thoughts:This is everything I hoped for in a used laptop.  Got it upgraded to Windows 10, then popped the drive out and installed Linux.It sounds like I got one of the good ones.",3,0
HP,2560P,1,"look nice, but refurbs were all (4 of them) defective, keyboard, power jack, power button you name it",2016-09-13,Pros:pretty,Cons:nonfunctional refurbs,,1,1
HP,2560P,4,DOA,2016-02-16,Pros:-None,"Cons:- Problem with the power on the laptop, both the connector to the power supply and the power supply itself were broken, the plastic on the connector for the power supply (the part with the copper connectors) was cracked, and the pins on the laptop were bent.- Poor shipping quality, Laptop was taped to the side of a BIG box with no protection,- The number provided held my call in the same position for an hour and a half until they hung up on me (I made it all the way up to number 5!).","Other Thoughts:- First Refurbished item to go south.- Depending on how the customer service is if I get to talk to them, I may buy again form them.- Update: Shortly after sending the email I received a response from customer service with info for a quick RMA repair.",2,0
HP,8570W,2,"As described operating system. No hiccups, excellent screen .",2017-12-15,"Pros:Fast, REALLY fast. Sharp, noiseless, a joy to work with.","Cons:Came with a fried battery out of the box. Found one for $ 18.00 . For most not a big deal, for me shows customer ""service"" level.The cover (screen) when folded, requires a lot of ""work"" to open it back.","Other Thoughts:I recommend it highly, it is a fine machine as long as you don't get a banged up like mine.",0,0
HP,8570W,5,Lots of computer for a great price!,2017-11-25,"Pros:Hundreds under price of new laptop.  Runs great, easy start up and configuration.","Cons:Paid for 2 day shipping, took 4 days to arrive.",,0,0
HP,8570W,4,Very fast and sturdy; good price,2017-11-01,"Pros:-laptop works well-runs fast (runs Unity3D, Chrome, Visual Studio, Microsoft Suite, etc. w/ ease)-comes at a good price for its performance","Cons:-Jeez, is it heavy-the mouse nib on the keyboard is a little weird",Other Thoughts:-I would recommend this to anyone who is looking to run slightly heavier software / multitask on a budget and won't mind the sturdy build,1,0
HP,8570W,5,Speedy and afforable laptop,2017-10-06,"Pros:I bought 5 of these laptops for a team event and have had them for over 30 days. All are working very well. Very fast laptops with a high end CPU. The SSD drive is fast, booting Windows 10 in seconds. The price performance is excellent!!  Battery life is good given the high performance CPU specs. Even though the units are B-grade refurbs, they came in very clean with minor signs of wear. I returned one of the laptop battery chargers because it was intermittently charging the laptop. Newegg support was OUTSTANDING and shipped the replacement charger same day. Would buy this particular laptop again in a heartbeat.","Cons:The laptop is a bit heavy, coming in around 6.6lbs. Not something you would like to lug around too much. My use is more like that of a desktop PC , which works well for me.","Other Thoughts:I have had several friends purchase this laptop,  based on my recommendation and they too are happy with the choice.",0,0
HP,8570W,5,Super fast!,2016-10-02,Pros:Super fast works well with light gaming like League of LegendsComes with Windows 7 switch was super nice,Cons:It's a little heavy,Other Thoughts:If your looking for a powerful laptop I'd recommend this one!,0,0
DELL,E7250,1,Find a better deal elsewhere - these refurb laptops are useless,2018-12-12,Pros:none,Cons:Battery died in 3 months - the standby time is less than a minute now.This was my second refurbished laptop. I got first one directly from Dell. I came here at newegg as there were no E7250s available on Dell refurbished website at that time. The battery dropped standby time drastically. A newer laptop with similar configuration would cost +$50.,Other Thoughts:- no recommended- wont by anything refurbished from newegg,0,0
DELL,E7250,2,Good Computer. Terrible QA.,2018-09-05,Pros:Low Price. Slim. Excellent performance considering the price.,"Cons:Abysmal quality control. Had to return my first one because of over half a dozen dead pixels and bad spots in the display. Replacement has a battery that won't charge past 6% and is ""Near the End of its life"" according to the system.","Other Thoughts:I like the computer itself quite a lot.  Once I replace the battery, which doesn't charge past 6%, I'll have a great little laptop. I can't recommend purchasing one through Newegg, though, because there appears to be little or no quality control. Even the replacement laptop for the one with the unusably bad display has a couple of dead pixels, and the battery is so old I can't use my portable computer unless it's plugged in, which rather defeats the purpose of a laptop, doesn't it?",0,0
DELL,E7250,5,Outstanding Deal,2018-04-18,"Pros:Very happy with this laptop. Quick shipping, arrived in 2 days. I'm not sure what makes this a B Grade, but it looks practically new to me. This thing is clean and fast. Saved a significant amount of money getting this refurbished model, and I'm very happy.",Cons:None so far. Completely satisfied.,,1,1
DELL,E7250,5,I'm impressed!,2018-02-26,"Pros:Everything works, No blemishes on the top, the screen or keyboard. The only signs of wear were on the bottom. No bloatware, fresh windows install. Couldn't be happier!",Cons:It's not brand new. But what a great value for a refurb.,"Other Thoughts:Definitely recommended. Premium laptop, budget price.",1,1
DELL,E7250,3,CRACK in refurbished laptop,2017-12-02,"Pros:I was very excited about this laptop. Great processing speed, beautiful touch screen, volume, and webcam are splendid. Quality-wise, this laptop is certainly worth its money. I'm also very pleased with the no hassle holiday returns (returns and exchanges all extended for another month).","Cons:Compensation for customers who have issues with the laptop could be better. For example, have priority shipping back to the company, instead of a regular shipping that takes 7-10 days.","Other Thoughts:I had called in to request a replacement. The representative was certainly apologetic, but does nothing special aside from 17 WHOLE DAYS days of processing for replacement! After paying $350 for a refurb laptop, I am having to wait almost a month to have a working one without cracks! I'm hopeful that my next laptop comes in without issues. Otherwise, I will need to return.",3,0
HP,8440P,1,DoA,2016-12-30,Pros:Came in a box.,Cons:Dead on arrival.,,0,0
HP,8440P,3,"Laptop works, but was scratched up and has a bad battery",2016-07-20,Pros:-Laptop is functional-Fast machine-Supports Windows 10,"Cons:-Product was scratched up, definatley a C-grade machine-Battery was worn out, only lasts 15 minutes on a full charge-Stickers were poorly placed over certain areas of the machine to attempt to cover obvious wear and tear, instead of actually refurbishing or replacing the worn part.","Other Thoughts:I've purchased many refurbished items in the past. Nothing was this worn. Recommended if you need a powerful laptop on the cheap, but the product was definitely not refurbished with care.",0,0
HP,8440P,5,really enjoying! more than I expected,2016-05-11,"Pros:comes with more than advertised -  bluetooth, dvd writer, fingerprint reader, TPM! windows 7 license key on tag is actually accepted.","Cons:so far unable to get the fingerprint reader working under windows 10, unable to use the so-called recovery partition.",Other Thoughts:cosmetically in perfect shape. very pleased with performance and features. hopefully will not need to utilize the warranty :)sometimes the fingertip pointing device gets confused but plugging in a usb mouse temporarily seems to clear up the issue.,0,0
HP,8440P,4,Great Laptop,2015-09-04,Pros:I love the LED light that lights up the keyboard at night. The keyboard is easy to type on. The finger mouse in the middle of the keyboard is a great feature along with the alternative mouse buttons. The command center is convenient. It is very simple to raise or lower the volume or turn off all wireless communications for flight travel. It also has a fairly fast processor and plenty of storage on the SSD.,Cons:Not to pleased that this laptop doesn't have an HDMI output. It has a VGA display out and another type of display out that needs a special type of adapter. Because I got a refurbished model every now and again it won't wake up from sleep mode. The command center has two icons that blink and the computer doesn't respond. I usually have to do a hard off and reboot and it's good to go.,,1,0
HP,8440P,5,Great sale price.,2015-08-04,"Pros:120GB SSD, \windows 7 pro software, 64 bit , i5 cpu and has 1 year warranty. Great wi fi and too many features to list.",Cons:None so far.,"Other Thoughts:Built several desktop PC's and upgraded several laptops, but the sale price of $229.00 and warranty, sure beats anything I could have built.",2,0
ASUS,F505ZA-DB31,3,update review,2019-02-28,"Pros:Great design, amazing display, and mobo in itself is really nice and great performance with compatible components.","Cons:like the last giy before me said sshd, more like **** you we want your money. It has HONESTLY only 8gb ssd rest is hdd, and on mine only 3gb of ssd was usable. I have pulled the hdd and put a real sshd in 500gb ssd 1tb hdd, and have pulled the 8gb ram and installed 16gb with high compatiblerecommendation, 15.5gb usable and this pc is now BEAST. with these upgrades i play overwatch 1080p ultra settings avg 42fps...","Other Thoughts:still only use for school work because i have a gaming desktop, however if you want a good computer thelats portable if you have the upgrades laying around AMAZING little pc for the price",0,1
ASUS,F505ZA-DB31,3,farther looking,2019-02-10,"Pros:getting fewer still a good school computer, however....","Cons:sshd... more like just hdd it only has 8gb ss and 1tb hd. installed ram ""6gb"" usable 4.25... ummm?? where's my other 1.75gb.... and really sshd??? THERES ONLY 8GB SS THE REST IS HDD","Other Thoughts:needless to say in the end a school computer for school work. I just ordered this because it ""had"" the minimal specs i was looking for. needless to say i have upgraded the sshd to a SSHD 500gb ss 500gb hdd. 8gb ram 6.25 gb usable i still want to know where the heck 1.75gb of my ram is going.",1,4
ASUS,F505ZA-DB31,4,Good laptop but...,2019-01-31,Pros:Love the designSpecs are not too bad for the price,"Cons:Had to buy additional SSD card cause hybrid hdd was too slowMay need to increase RAM later, but so far so good",,1,0
ASUS,F505ZA-DB31,4,Good product,2018-12-18,Pros:Good overall.,Cons:I little bit slower than I thought,,1,0
DELL,i5748-1143sLV,5,not bad,2014-11-30,"Pros:great price ($350 for a 17.3"" screen), everything worked fine.","Cons:slow. but that can be expected for this price. weird screen, had to have it at just the right angle to see it right.","Other Thoughts:the cons did not matter. i spent $200 on a 500gb solid state hard drive. swapped windows eight over.  now this thing flies, awesome computer for $550 bucks total!!!",0,0
DELL,i5748-1143sLV,4,It was the best deal on that day,2014-11-28,"Pros:Overall good laptop for the price paid that day, making the best laptop deal on Newegg at the time for a tight budget. It came with an updated version of Windows 8.1, so remaining updates went pretty quick. It was used to replace a desktop so the larger screen is nice.","Cons:The plastic around touchpad and keyboard have a cheap feel, but it's being used with external keyboard/mouse, so doesn't bother me. It's relatively slow for a newer model laptop, seemingly the processing power and hard drive speed combine to make it a non multi-tasker. It's not unbearable and was kind of expected in this price range, so maybe not a real con.",Other Thoughts:Ordering a solid state drive for it should give it the pep it's lacking. Happy with purchase.,0,0
DELL,i5748-1143sLV,4,Good value,2014-11-16,Pros:I was looking to replace an old 17 inch laptop for the voluntary organization (SCORE) supporting small businesses. I provide IT and Technology support and this fit the bill on price and features. The laptop will be used by several different volunteer councilor/mentors for text entry to a website data base so I did not need a touch screen and a big hard drive. I have several Dell laptops and find them reliable,"Cons:It is quite heavy, not suitable for carrying around",Other Thoughts:It would have been nice to have a touch screen for the same price. Too early to give it five stars,0,0
DELL,i5748-1143sLV,4,Pretty good budget laptop ...,2014-10-23,"Pros:Newer generation cool running, power efficient budget CPU, not a crippled Celeron processor; decent screen; low price for a new 17 inch screen (under $400 when on sale); HMDI & USB 3.0 port + 2 USB 2.0 ports; easy access for RAM & HD upgrade; no hiccup with WIFI; decent sound;","Cons:slow HD; only one RAM slot, can't just add 4G RAM stick, must use 8G RAM; so-so battery life; HD Graphics processor slower than HD Graphics 4400.",,0,0
ASUS,S15 S510UA,5,Fantastic ultrabook like performance and build quality!,2019-03-13,"Pros:Very well built, feels like a much more expensive unit.Runs pretty cool even under full load, fan isn't too noisy.SSHD is pretty good, notably better than a normal 5400rpm drive.","Cons:Honestly, no complaints overall. Speakers are just ok, same with the webcam.Keyboard is a bit odd compared to normal 15"" layout but easy to adjust to it.","Other Thoughts:Would recommend, no questions asked.",0,0
ASUS,S15 S510UA,4,"Great for the price, a few cons however.",2018-09-20,"Pros:-As long as you're willing to swap out the harddrive for a ssd, it should run everyday tasks flawlessly (may void warranty)- Great feel/construction, a budget laptop that almost feels like its all made of aluminum (only the screen cover is)","Cons:-Back light keyboard not as bright as i'd hope, and the light can be seen through the cracks between the keys and chassis-Slow hard-drive-Screen brightness not great-Battery life is more like 4-5 hours at medium brightness browsing the web-Keyboard layout is a bit finicky, but not bad (no number pad)","Other Thoughts:Perfect for office, school, home useWill report how it is in a month or so.",0,0
ASUS,S15 S510UA,3,Cheap but with a cost,2018-08-25,Pros:- Great look on the outside- fancy design- i5 8 processor is fast,"Cons:- performance chokes and hangs due to bottleneck- could use more ram- battery life says 6-8 hours, but with normal browsing, the battery dies 4 hours or even shorter- hard drive works hard, emitting sounds in neutral use (not heavy)- structure is fragile, can bend and creak easily- display isn't that impressive, very dark, need to turn up brightness","Other Thoughts:- It is an option for budget people, but only if you have an outlet nearby",1,0
ASUS,S15 S510UA,5,Great for software development and everyday use,2018-06-10,"Pros:- Sleek, Macbook-like design- Back-lit keyboard with adjustable brightness- Powerful quad-core i5 processor- 6-7 hour battery life- Very lightweight and easy to stick in a backpack- Beautiful, bright, 1080p screen","Cons:This version comes with a 1TB 5400 RPM hard drive which can be painfully slow if Windows 10 decides it needs to update. This can sometimes bring the laptop to a halt. To remedy this, I ended up purchasing an M.2 SSD and reinstalling Windows on that instead. During installation of the SSD, I noticed that there were no extra screws included for mounting the SSD, and the SSD I purchased didn't come with one. I ended up taking a screw from the hard drive since it's squeezed so tightly in the casing anyway. It would have been nice to have an extra screw included.Additionally, on occasion, pressing the same key twice in rapid succession results in the key press only being registered once. For example, pressing the O key twice quickly will result in only one O in a text box. This can be a little annoying but it doesn't happen enough to be a real bother.","Other Thoughts:I have used this laptop for resource-heavy software development workflows, such as running a MAMP server and writing code in an IDE at the same time, or developing Android apps in Android Studio and running the Android emulator simultaneously, and the laptop never skips a beat.I have seen people complain about the keyboard being too flexible during typing. While I do agree that it does flex to some degree during typing (mostly around the middle of the keyboard), I don't use much pressure when typing, so it's not something that I even noticed until I saw people commenting about it. Considering the low price point for this laptop, you can't exactly expect the keyboard to be made of military grade aluminum.Overall, I am very happy with my purchase, and I consider this to be a steal of a deal. Other laptops at this price point don't even come close to this thing in terms of performance.",1,0
Lenovo,Flex 15 (59385700),2,NO USB boot capability!,2018-02-18,"Pros:Nice laptop overall, very fast boot up, nice keyboard buttons, a good solid feeling laptop.","Cons:This laptop does NOT have the capability of booting from USB drive (I tried 6 different brands/sizes, and 4 different OS's), and to my amazement, the Lenovo support not only did not comprehend the problem, but could not understand why anyone would want to boot from a USB, even after it was explained in detail. Lack of USB support is a deal killer for me (I am an advanced PC tech myself). Lenovo support has the WORST and most technically ignorant staff ever! NO computer technical knowledge at all, unless you want to pay $69 for their next level ""advanced technical support"". The only other gripe would be the power button is on the right side instead of the top face, so the button can get pressed accidentally.","Other Thoughts:Bottom line.... if they can't support the product you sell, then you are buying a brick without any warranty. Lack of USB boot support is a deal killer, I have not seen that problem on a laptop for over 15 years.",0,0
Lenovo,Flex 15 (59385700),4,"Great Deal, Very Happy",2014-07-07,Pros:The laptop is great so far.  Portability is amazing with how thin the unit is and the battery life is great ~6 hours of use.  The hinge system seems pretty stout and the computer functions as I had hoped.,"Cons:The battery alignment was off and took a little persuasion to get it to work the first time.  The screen is a bit dark/jumps brightness a lot, but that is easily fixed if you know what you are doing.",,1,0
